date,name,share
2020-10-05,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0079649
2020-10-05,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9773773
2020-10-06,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.044349271
2020-10-06,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.72206598
2020-10-06,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1594446
2020-10-06,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.73388483
2020-10-06,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,153.8120473
2020-10-06,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5611997
2020-10-06,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.23130473
2020-10-06,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.2556717
2020-10-06,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.17737887
2020-10-06,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0071448
2020-10-06,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9754491
2020-10-07,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.051326486
2020-10-07,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.72140516
2020-10-07,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1406361
2020-10-07,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.74043985
2020-10-07,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,154.0685263
2020-10-07,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5648549
2020-10-07,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.23360766
2020-10-07,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.2584624
2020-10-07,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.18046156
2020-10-07,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0086842
2020-10-07,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9743025
2020-10-08,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.05144435
2020-10-08,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.71556414
2020-10-08,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1410989
2020-10-08,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.74006436
2020-10-08,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,153.8670732
2020-10-08,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5629132
2020-10-08,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.2399324
2020-10-08,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.2595234
2020-10-08,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.17857359
2020-10-08,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.012215
2020-10-08,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9759889
2020-10-09,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.066828063
2020-10-09,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.71739859
2020-10-09,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1613886
2020-10-09,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.74703227
2020-10-09,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,153.6539987
2020-10-09,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5641352
2020-10-09,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.24772787
2020-10-09,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.2547103
2020-10-09,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.18100786
2020-10-09,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0133234
2020-10-09,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9785093
2020-10-13,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.063251839
2020-10-13,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.71409134
2020-10-13,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1520982
2020-10-13,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.75594411
2020-10-13,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,154.1643214
2020-10-13,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5648283
2020-10-13,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.25355161
2020-10-13,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.2589593
2020-10-13,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.18309878
2020-10-13,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0183505
2020-10-13,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9754577
2020-10-14,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.068226798
2020-10-14,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.71692459
2020-10-14,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1568549
2020-10-14,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.765029
2020-10-14,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,154.7664017
2020-10-14,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5668037
2020-10-14,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.25816039
2020-10-14,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.2725314
2020-10-14,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.18663124
2020-10-14,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0200743
2020-10-14,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9721721
2020-10-15,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.062433281
2020-10-15,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.72005513
2020-10-15,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1511608
2020-10-15,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.76436898
2020-10-15,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,154.6218987
2020-10-15,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5725144
2020-10-15,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.26148557
2020-10-15,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.2696058
2020-10-15,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.18893224
2020-10-15,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0193445
2020-10-15,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9685025
2020-10-16,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.079183836
2020-10-16,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.73141329
2020-10-16,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1467217
2020-10-16,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.77695827
2020-10-16,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,154.705344
2020-10-16,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5739684
2020-10-16,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.26288553
2020-10-16,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.2690448
2020-10-16,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.19097746
2020-10-16,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0179698
2020-10-16,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9736549
2020-10-19,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.074427694
2020-10-19,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.71044181
2020-10-19,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1545027
2020-10-19,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.76560112
2020-10-19,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,154.0757942
2020-10-19,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5721668
2020-10-19,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.25761152
2020-10-19,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.268551
2020-10-19,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.18687694
2020-10-19,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0186466
2020-10-19,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9658643
2020-10-20,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.073559039
2020-10-20,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.71037921
2020-10-20,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1514129
2020-10-20,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.76286188
2020-10-20,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,153.8486958
2020-10-20,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5772852
2020-10-20,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.25411895
2020-10-20,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.2730373
2020-10-20,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.18796691
2020-10-20,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0191022
2020-10-20,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9603936
2020-10-21,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.076323636
2020-10-21,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.69860683
2020-10-21,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1511995
2020-10-21,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.76294456
2020-10-21,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,153.5975819
2020-10-21,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5808857
2020-10-21,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.25651165
2020-10-21,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.2738324
2020-10-21,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.18670912
2020-10-21,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0185021
2020-10-21,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9520713
2020-10-22,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.074464315
2020-10-22,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.69702252
2020-10-22,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1254088
2020-10-22,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.76189168
2020-10-22,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,154.1820778
2020-10-22,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5852587
2020-10-22,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.25718308
2020-10-22,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.279821
2020-10-22,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.18673257
2020-10-22,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0188447
2020-10-22,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9514847
2020-10-23,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.076262781
2020-10-23,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.70903647
2020-10-23,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1279662
2020-10-23,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.77811409
2020-10-23,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,153.3018774
2020-10-23,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5865598
2020-10-23,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.25731639
2020-10-23,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.2766649
2020-10-23,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.18461311
2020-10-23,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0170453
2020-10-23,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9533671
2020-10-26,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.078268602
2020-10-26,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.70497515
2020-10-26,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.133376
2020-10-26,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.76951283
2020-10-26,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,154.0186676
2020-10-26,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5821671
2020-10-26,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.25375333
2020-10-26,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.2822436
2020-10-26,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.18473184
2020-10-26,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.017114
2020-10-26,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9460021
2020-10-27,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.086473916
2020-10-27,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.71853256
2020-10-27,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1315529
2020-10-27,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.76413565
2020-10-27,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,154.2845573
2020-10-27,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5779724
2020-10-27,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.24800155
2020-10-27,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.2852396
2020-10-27,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.1871409
2020-10-27,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0185304
2020-10-27,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9469231
2020-10-28,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.077311234
2020-10-28,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.73069726
2020-10-28,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1438977
2020-10-28,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.7423245
2020-10-28,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,155.2485788
2020-10-28,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.547465
2020-10-28,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.23751765
2020-10-28,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.276575
2020-10-28,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.18676372
2020-10-28,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0143951
2020-10-28,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9414783
2020-10-29,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.06028315
2020-10-29,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.72922203
2020-10-29,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1569724
2020-10-29,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.74271892
2020-10-29,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,154.9468636
2020-10-29,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5498566
2020-10-29,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.24303403
2020-10-29,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.2706832
2020-10-29,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.18703972
2020-10-29,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0159054
2020-10-29,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9393953
2020-10-30,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.051900329
2020-10-30,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.72295455
2020-10-30,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1522302
2020-10-30,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.72144958
2020-10-30,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,155.0977446
2020-10-30,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5350779
2020-10-30,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.23538096
2020-10-30,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.2640514
2020-10-30,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.1845279
2020-10-30,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0126986
